trial_id,uid,batch,trial,rank,etype,organic_rank,top_y,bottom_y,center_y,left_x,right_x,n_total,n_organic,doc_height,screen_height,html_handle,html_signature
p042-b4-t1,42,4,1,10,organic,5,1513.0,1632.0,1572.5,162.0,748.0,17,8,3187,1024,rso[6],div.g tF2Cxc
p042-b4-t1,42,4,1,11,organic,6,1634.0,1761.0,1697.5,162.0,748.0,17,8,3187,1024,rso[7],div.hlcw0c
p042-b4-t1,42,4,1,12,image_pack,,1763.0,1920.0,1841.5,162.0,748.0,17,8,3187,1024,rso[8],"h=""imgs"" div.ULSxyf"
p042-b4-t1,42,4,1,13,organic,7,1922.0,2044.0,1983.0,162.0,748.0,17,8,3187,1024,rso[9],div.hlcw0c
p042-b4-t1,42,4,1,14,native_ad,,2076.0,2185.0,2130.5,162.0,702.0,17,8,3187,1024,,
p042-b4-t1,42,4,1,15,native_ad,,2211.0,2360.0,2285.5,162.0,702.0,17,8,3187,1024,,
p042-b4-t1,42,4,1,16,native_ad,,2387.0,2515.0,2451.0,162.0,702.0,17,8,3187,1024,,
p042-b4-t10,42,4,10,0,organic,0,133.0,269.0,201.0,162.0,748.0,12,7,2453,1024,rso[0],div.g tF2Cxc
p042-b4-t10,42,4,10,1,organic,1,304.0,385.0,344.5,162.0,748.0,12,7,2453,1024,rso[1],div.g tF2Cxc
p042-b4-t10,42,4,10,2,organic,2,419.0,516.0,467.5,162.0,748.0,12,7,2453,1024,rso[2],div.g tF2Cxc
p042-b4-t10,42,4,10,3,organic,3,518.0,632.0,575.0,162.0,748.0,12,7,2453,1024,rso[3],div.g tF2Cxc
p042-b4-t10,42,4,10,4,organic,4,634.0,747.0,690.5,162.0,748.0,12,7,2453,1024,rso[4],div.g tF2Cxc
p042-b4-t10,42,4,10,5,organic,5,749.0,869.0,809.0,162.0,748.0,12,7,2453,1024,rso[5],div.hlcw0c
p042-b4-t10,42,4,10,6,image_pack,,871.0,1116.0,993.5,162.0,748.0,12,7,2453,1024,rso[6],"h=""imgs"" div.ULSxyf"
p042-b4-t10,42,4,10,7,knowledge_panel,,1118.0,1338.0,1228.0,162.0,748.0,12,7,2453,1024,rso[7],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b4-t10,42,4,10,8,organic,6,1340.0,1484.0,1412.0,162.0,748.0,12,7,2453,1024,rso[8],div.(no class)
p042-b4-t10,42,4,10,9,native_ad,,1519.0,1668.0,1593.5,162.0,702.0,12,7,2453,1024,,
p042-b4-t10,42,4,10,10,native_ad,,1694.0,1823.0,1758.5,162.0,702.0,12,7,2453,1024,,
p042-b4-t10,42,4,10,11,native_ad,,1850.0,1958.0,1904.0,162.0,702.0,12,7,2453,1024,,
p042-b4-t2,42,4,2,0,dd_top,,158.0,493.0,325.5,162.0,748.0,13,7,3958,1024,,
p042-b4-t2,42,4,2,1,paa,,526.0,998.0,762.0,162.0,748.0,13,7,3958,1024,rso[0],"h=""paa"" div.ULSxyf"
p042-b4-t2,42,4,2,2,organic,0,1000.0,1181.0,1090.5,162.0,748.0,13,7,3958,1024,rso[1],div.(no class)
p042-b4-t2,42,4,2,3,organic,1,1183.0,1494.0,1338.5,162.0,748.0,13,7,3958,1024,rso[2],div.g tF2Cxc
p042-b4-t2,42,4,2,4,organic,2,1496.0,1650.0,1573.0,162.0,748.0,13,7,3958,1024,rso[3],div.g tF2Cxc
p042-b4-t2,42,4,2,5,organic,3,1652.0,1786.0,1719.0,162.0,748.0,13,7,3958,1024,rso[4],div.g tF2Cxc
p042-b4-t2,42,4,2,6,organic,4,1788.0,1922.0,1855.0,162.0,748.0,13,7,3958,1024,rso[5],div.hlcw0c
p042-b4-t2,42,4,2,7,image_pack,,1924.0,2063.0,1993.5,162.0,748.0,13,7,3958,1024,rso[6],"h=""imgs"" div.ULSxyf"
p042-b4-t2,42,4,2,8,organic,5,2065.0,2193.0,2129.0,162.0,748.0,13,7,3958,1024,rso[7],div.g tF2Cxc
p042-b4-t2,42,4,2,9,organic,6,2195.0,2351.0,2273.0,162.0,748.0,13,7,3958,1024,rso[8],div.hlcw0c
p042-b4-t2,42,4,2,10,native_ad,,2642.0,2791.0,2716.5,162.0,702.0,13,7,3958,1024,,
p042-b4-t2,42,4,2,11,native_ad,,2818.0,2987.0,2902.5,162.0,702.0,13,7,3958,1024,,
p042-b4-t2,42,4,2,12,native_ad,,3014.0,3163.0,3088.5,162.0,702.0,13,7,3958,1024,,
p042-b4-t3,42,4,3,0,dd_top,,158.0,509.0,333.5,162.0,748.0,13,7,3090,1024,,
p042-b4-t3,42,4,3,1,image_pack,,560.0,823.0,691.5,162.0,748.0,13,7,3090,1024,rso[0],"h=""imgs"" div.ULSxyf"
p042-b4-t3,42,4,3,2,organic,0,825.0,1065.0,945.0,162.0,748.0,13,7,3090,1024,rso[1],div.(no class)
p042-b4-t3,42,4,3,3,organic,1,1067.0,1306.0,1186.5,162.0,748.0,13,7,3090,1024,rso[2],div.(no class)
p042-b4-t3,42,4,3,4,organic,2,1308.0,1422.0,1365.0,162.0,748.0,13,7,3090,1024,rso[3],div.g tF2Cxc
p042-b4-t3,42,4,3,5,organic,3,1424.0,1535.0,1479.5,162.0,748.0,13,7,3090,1024,rso[4],div.g tF2Cxc
p042-b4-t3,42,4,3,6,organic,4,1537.0,1653.0,1595.0,162.0,748.0,13,7,3090,1024,rso[5],div.g tF2Cxc
p042-b4-t3,42,4,3,7,organic,5,1655.0,1769.0,1712.0,162.0,748.0,13,7,3090,1024,rso[6],div.g tF2Cxc
p042-b4-t3,42,4,3,8,organic,6,1771.0,1887.0,1829.0,162.0,748.0,13,7,3090,1024,rso[7],div.hlcw0c
p042-b4-t3,42,4,3,9,native_ad,,1920.0,2028.0,1974.0,162.0,702.0,13,7,3090,1024,,
p042-b4-t3,42,4,3,10,native_ad,,2055.0,2144.0,2099.5,162.0,702.0,13,7,3090,1024,,
p042-b4-t3,42,4,3,11,native_ad,,2171.0,2279.0,2225.0,162.0,702.0,13,7,3090,1024,,
p042-b4-t3,42,4,3,12,unknown_widget,,2324.0,2555.0,2439.5,162.0,748.0,13,7,3090,1024,,
p042-b4-t4,42,4,4,0,dd_top,,158.0,509.0,333.5,162.0,748.0,12,9,2693,1024,,
p042-b4-t4,42,4,4,1,organic,0,527.0,695.0,611.0,162.0,748.0,12,9,2693,1024,rso[0],div.g
p042-b4-t4,42,4,4,2,organic,1,697.0,940.0,818.5,162.0,748.0,12,9,2693,1024,rso[1],div.(no class)
p042-b4-t4,42,4,4,3,organic,2,942.0,1058.0,1000.0,162.0,748.0,12,9,2693,1024,rso[2],div.g tF2Cxc
p042-b4-t4,42,4,4,4,organic,3,1060.0,1174.0,1117.0,162.0,748.0,12,9,2693,1024,rso[3],div.g tF2Cxc
p042-b4-t4,42,4,4,5,organic,4,1176.0,1289.0,1232.5,162.0,748.0,12,9,2693,1024,rso[4],div.g tF2Cxc
p042-b4-t4,42,4,4,6,organic,5,1291.0,1405.0,1348.0,162.0,748.0,12,9,2693,1024,rso[5],div.g tF2Cxc
p042-b4-t4,42,4,4,7,organic,6,1407.0,1521.0,1464.0,162.0,748.0,12,9,2693,1024,rso[6],div.g tF2Cxc
p042-b4-t4,42,4,4,8,organic,7,1523.0,1637.0,1580.0,162.0,748.0,12,9,2693,1024,rso[7],div.g tF2Cxc
p042-b4-t4,42,4,4,9,organic,8,1639.0,1737.0,1688.0,162.0,748.0,12,9,2693,1024,rso[8],div.hlcw0c
p042-b4-t4,42,4,4,10,native_ad,,1767.0,1916.0,1841.5,162.0,702.0,12,9,2693,1024,,
p042-b4-t4,42,4,4,11,native_ad,,1943.0,2072.0,2007.5,162.0,702.0,12,9,2693,1024,,
p042-b4-t5,42,4,5,0,dd_top,,158.0,437.0,297.5,162.0,749.0,13,8,2877,1024,,
p042-b4-t5,42,4,5,1,organic,0,458.0,575.0,516.5,162.0,748.0,13,8,2877,1024,rso[0],div.g tF2Cxc
p042-b4-t5,42,4,5,2,organic,1,577.0,732.0,654.5,162.0,748.0,13,8,2877,1024,rso[1],div.(no class)
p042-b4-t5,42,4,5,3,organic,2,734.0,861.0,797.5,162.0,748.0,13,8,2877,1024,rso[2],div.g tF2Cxc
p042-b4-t5,42,4,5,4,organic,3,863.0,977.0,920.0,162.0,748.0,13,8,2877,1024,rso[3],div.g tF2Cxc
p042-b4-t5,42,4,5,5,organic,4,979.0,1093.0,1036.0,162.0,748.0,13,8,2877,1024,rso[4],div.g tF2Cxc
p042-b4-t5,42,4,5,6,organic,5,1095.0,1209.0,1152.0,162.0,748.0,13,8,2877,1024,rso[5],div.g tF2Cxc
p042-b4-t5,42,4,5,7,organic,6,1211.0,1325.0,1268.0,162.0,748.0,13,8,2877,1024,rso[6],div.(no class)
p042-b4-t5,42,4,5,8,organic,7,1327.0,1566.0,1446.5,162.0,748.0,13,8,2877,1024,rso[7],div.hlcw0c
p042-b4-t5,42,4,5,9,unknown_widget,,1568.0,1683.0,1625.5,162.0,748.0,13,8,2877,1024,,
p042-b4-t5,42,4,5,10,native_ad,,1717.0,1866.0,1791.5,162.0,702.0,13,8,2877,1024,,
p042-b4-t5,42,4,5,11,native_ad,,1892.0,2061.0,1976.5,162.0,702.0,13,8,2877,1024,,
p042-b4-t5,42,4,5,12,native_ad,,2088.0,2237.0,2162.5,162.0,702.0,13,8,2877,1024,,
p042-b4-t6,42,4,6,0,dd_top,,158.0,454.0,306.0,162.0,748.0,15,9,3130,1024,,
p042-b4-t6,42,4,6,1,native_ad,,470.0,579.0,524.5,162.0,702.0,15,9,3130,1024,,
p042-b4-t6,42,4,6,2,native_ad,,605.0,674.0,639.5,162.0,702.0,15,9,3130,1024,,
p042-b4-t6,42,4,6,3,organic,0,702.0,821.0,761.5,162.0,748.0,15,9,3130,1024,rso[0],div.g tF2Cxc
p042-b4-t6,42,4,6,4,organic,1,823.0,956.0,889.5,162.0,748.0,15,9,3130,1024,rso[1],div.g tF2Cxc
p042-b4-t6,42,4,6,5,organic,2,958.0,1093.0,1025.5,162.0,748.0,15,9,3130,1024,rso[2],div.g tF2Cxc
p042-b4-t6,42,4,6,6,organic,3,1095.0,1331.0,1213.0,162.0,748.0,15,9,3130,1024,rso[3],div.(no class)
p042-b4-t6,42,4,6,7,organic,4,1333.0,1467.0,1400.0,162.0,748.0,15,9,3130,1024,rso[4],div.g tF2Cxc
p042-b4-t6,42,4,6,8,organic,5,1469.0,1604.0,1536.5,162.0,748.0,15,9,3130,1024,rso[5],div.g tF2Cxc
p042-b4-t6,42,4,6,9,organic,6,1606.0,1737.0,1671.5,162.0,748.0,15,9,3130,1024,rso[6],div.g tF2Cxc
p042-b4-t6,42,4,6,10,organic,7,1739.0,1875.0,1807.0,162.0,748.0,15,9,3130,1024,rso[7],div.g tF2Cxc
p042-b4-t6,42,4,6,11,organic,8,1877.0,1975.0,1926.0,162.0,748.0,15,9,3130,1024,rso[8],div.hlcw0c
p042-b4-t6,42,4,6,12,native_ad,,2006.0,2155.0,2080.5,162.0,702.0,15,9,3130,1024,,
p042-b4-t6,42,4,6,13,native_ad,,2181.0,2309.0,2245.0,162.0,702.0,15,9,3130,1024,,
p042-b4-t6,42,4,6,14,native_ad,,2336.0,2464.0,2400.0,162.0,702.0,15,9,3130,1024,,
p042-b4-t7,42,4,7,0,dd_top,,158.0,492.0,325.0,162.0,749.0,12,8,3390,1024,,
p042-b4-t7,42,4,7,1,organic,0,509.0,630.0,569.5,162.0,748.0,12,8,3390,1024,rso[0],div.g tF2Cxc
p042-b4-t7,42,4,7,2,organic,1,632.0,769.0,700.5,162.0,748.0,12,8,3390,1024,rso[1],div.g tF2Cxc
p042-b4-t7,42,4,7,3,organic,2,771.0,1034.0,902.5,162.0,748.0,12,8,3390,1024,rso[2],div.(no class)
p042-b4-t7,42,4,7,4,organic,3,1036.0,1152.0,1094.0,162.0,748.0,12,8,3390,1024,rso[3],div.g tF2Cxc
p042-b4-t7,42,4,7,5,organic,4,1154.0,1287.0,1220.5,162.0,748.0,12,8,3390,1024,rso[4],div.g tF2Cxc
p042-b4-t7,42,4,7,6,organic,5,1289.0,1447.0,1368.0,162.0,748.0,12,8,3390,1024,rso[5],div.g
p042-b4-t7,42,4,7,7,organic,6,1449.0,1568.0,1508.5,162.0,748.0,12,8,3390,1024,rso[6],div.hlcw0c
p042-b4-t7,42,4,7,8,image_pack,,1570.0,1856.0,1713.0,162.0,748.0,12,8,3390,1024,rso[7],"h=""imgs"" div.ULSxyf"
p042-b4-t7,42,4,7,9,organic,7,1858.0,2008.0,1933.0,162.0,748.0,12,8,3390,1024,rso[8],div.hlcw0c
p042-b4-t7,42,4,7,10,native_ad,,2041.0,2190.0,2115.5,162.0,702.0,12,8,3390,1024,,
p042-b4-t7,42,4,7,11,native_ad,,2216.0,2385.0,2300.5,162.0,702.0,12,8,3390,1024,,
p042-b4-t8,42,4,8,0,organic,0,133.0,312.0,222.5,162.0,748.0,11,8,2156,1024,rso[0],div.g
p042-b4-t8,42,4,8,1,organic,1,314.0,424.0,369.0,162.0,748.0,11,8,2156,1024,rso[1],div.hlcw0c
p042-b4-t8,42,4,8,2,image_pack,,426.0,537.0,481.5,162.0,748.0,11,8,2156,1024,rso[2],"h=""imgs"" div.ULSxyf"
p042-b4-t8,42,4,8,3,organic,2,539.0,824.0,681.5,162.0,748.0,11,8,2156,1024,rso[3],div.g
p042-b4-t8,42,4,8,4,organic,3,826.0,972.0,899.0,162.0,748.0,11,8,2156,1024,rso[4],div.g tF2Cxc
p042-b4-t8,42,4,8,5,organic,4,974.0,1088.0,1031.0,162.0,748.0,11,8,2156,1024,rso[5],div.g tF2Cxc
p042-b4-t8,42,4,8,6,organic,5,1090.0,1224.0,1157.0,162.0,748.0,11,8,2156,1024,rso[6],div.g tF2Cxc
p042-b4-t8,42,4,8,7,organic,6,1226.0,1362.0,1294.0,162.0,748.0,11,8,2156,1024,rso[7],div.g tF2Cxc
p042-b4-t8,42,4,8,8,organic,7,1364.0,1477.0,1420.5,162.0,748.0,11,8,2156,1024,rso[8],div.hlcw0c
p042-b4-t8,42,4,8,9,unknown_widget,,1479.0,1577.0,1528.0,162.0,748.0,11,8,2156,1024,,
p042-b4-t8,42,4,8,10,native_ad,,1609.0,1717.0,1663.0,162.0,702.0,11,8,2156,1024,,
p042-b4-t9,42,4,9,0,native_ad,,163.0,312.0,237.5,162.0,702.0,15,9,3191,1024,,
p042-b4-t9,42,4,9,1,native_ad,,339.0,468.0,403.5,162.0,702.0,15,9,3191,1024,,
p042-b4-t9,42,4,9,2,native_ad,,495.0,564.0,529.5,162.0,702.0,15,9,3191,1024,,
p042-b4-t9,42,4,9,3,native_ad,,590.0,659.0,624.5,162.0,702.0,15,9,3191,1024,,
p042-b4-t9,42,4,9,4,organic,0,686.0,807.0,746.5,162.0,748.0,15,9,3191,1024,rso[0],div.g tF2Cxc
p042-b4-t9,42,4,9,5,organic,1,809.0,923.0,866.0,162.0,748.0,15,9,3191,1024,rso[1],div.g tF2Cxc
p042-b4-t9,42,4,9,6,organic,2,925.0,1161.0,1043.0,162.0,748.0,15,9,3191,1024,rso[2],div.(no class)
p042-b4-t9,42,4,9,7,organic,3,1163.0,1303.0,1233.0,162.0,748.0,15,9,3191,1024,rso[3],div.g
p042-b4-t9,42,4,9,8,organic,4,1305.0,1440.0,1372.5,162.0,748.0,15,9,3191,1024,rso[4],div.g tF2Cxc
p042-b4-t9,42,4,9,9,organic,5,1442.0,1557.0,1499.5,162.0,748.0,15,9,3191,1024,rso[5],div.g tF2Cxc
p042-b4-t9,42,4,9,10,organic,6,1559.0,1673.0,1616.0,162.0,748.0,15,9,3191,1024,rso[6],div.g tF2Cxc
p042-b4-t9,42,4,9,11,organic,7,1675.0,1788.0,1731.5,162.0,748.0,15,9,3191,1024,rso[7],div.g tF2Cxc
p042-b4-t9,42,4,9,12,organic,8,1790.0,1909.0,1849.5,162.0,748.0,15,9,3191,1024,rso[8],div.hlcw0c
p042-b4-t9,42,4,9,13,native_ad,,1939.0,2108.0,2023.5,162.0,702.0,15,9,3191,1024,,
p042-b4-t9,42,4,9,14,native_ad,,2134.0,2203.0,2168.5,162.0,702.0,15,9,3191,1024,,
p042-b5-t1,42,5,1,0,dd_top,,158.0,408.0,283.0,162.0,748.0,15,9,2954,1024,,
p042-b5-t1,42,5,1,1,native_ad,,423.0,572.0,497.5,162.0,702.0,15,9,2954,1024,,
p042-b5-t1,42,5,1,2,native_ad,,599.0,668.0,633.5,162.0,702.0,15,9,2954,1024,,
p042-b5-t1,42,5,1,3,organic,0,699.0,864.0,781.5,162.0,748.0,15,9,2954,1024,rso[0],div.g
p042-b5-t1,42,5,1,4,organic,1,866.0,1000.0,933.0,162.0,748.0,15,9,2954,1024,rso[1],div.g tF2Cxc
p042-b5-t1,42,5,1,5,organic,2,1002.0,1218.0,1110.0,162.0,748.0,15,9,2954,1024,rso[2],div.(no class)
p042-b5-t1,42,5,1,6,organic,3,1220.0,1334.0,1277.0,162.0,748.0,15,9,2954,1024,rso[3],div.g tF2Cxc
p042-b5-t1,42,5,1,7,organic,4,1336.0,1450.0,1393.0,162.0,748.0,15,9,2954,1024,rso[4],div.g tF2Cxc
p042-b5-t1,42,5,1,8,organic,5,1452.0,1565.0,1508.5,162.0,748.0,15,9,2954,1024,rso[5],div.g tF2Cxc
p042-b5-t1,42,5,1,9,organic,6,1567.0,1680.0,1623.5,162.0,748.0,15,9,2954,1024,rso[6],div.g tF2Cxc
p042-b5-t1,42,5,1,10,organic,7,1682.0,1816.0,1749.0,162.0,748.0,15,9,2954,1024,rso[7],div.g tF2Cxc
p042-b5-t1,42,5,1,11,organic,8,1818.0,1937.0,1877.5,162.0,748.0,15,9,2954,1024,rso[8],div.hlcw0c
p042-b5-t1,42,5,1,12,native_ad,,1968.0,2137.0,2052.5,162.0,702.0,15,9,2954,1024,,
p042-b5-t1,42,5,1,13,native_ad,,2163.0,2332.0,2247.5,162.0,702.0,15,9,2954,1024,,
p042-b5-t1,42,5,1,14,native_ad,,2358.0,2427.0,2392.5,162.0,702.0,15,9,2954,1024,,
p042-b5-t10,42,5,10,0,organic,0,133.0,391.0,262.0,162.0,748.0,12,7,2701,1024,rso[0],div.(no class)
p042-b5-t10,42,5,10,1,organic,1,423.0,610.0,516.5,162.0,748.0,12,7,2701,1024,rso[1],div.(no class)
p042-b5-t10,42,5,10,2,organic,2,640.0,725.0,682.5,162.0,748.0,12,7,2701,1024,rso[2],div.g tF2Cxc
p042-b5-t10,42,5,10,3,organic,3,759.0,841.0,800.0,162.0,748.0,12,7,2701,1024,rso[3],div.hlcw0c
p042-b5-t10,42,5,10,4,paa,,889.0,975.0,932.0,162.0,748.0,12,7,2701,1024,rso[4],"h=""paa"" div.ULSxyf"
p042-b5-t10,42,5,10,5,knowledge_panel,,977.0,1102.0,1039.5,162.0,748.0,12,7,2701,1024,rso[5],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b5-t10,42,5,10,6,organic,4,1104.0,1246.0,1175.0,162.0,748.0,12,7,2701,1024,rso[6],div.g tF2Cxc
p042-b5-t10,42,5,10,7,organic,5,1248.0,1362.0,1305.0,162.0,748.0,12,7,2701,1024,rso[7],div.g tF2Cxc
p042-b5-t10,42,5,10,8,organic,6,1364.0,1483.0,1423.5,162.0,748.0,12,7,2701,1024,rso[8],div.hlcw0c
p042-b5-t10,42,5,10,9,image_pack,,1485.0,1750.0,1617.5,162.0,748.0,12,7,2701,1024,rso[9],"h=""imgs"" div.ULSxyf"
p042-b5-t10,42,5,10,10,native_ad,,1791.0,1899.0,1845.0,162.0,702.0,12,7,2701,1024,,
p042-b5-t10,42,5,10,11,native_ad,,1926.0,2054.0,1990.0,162.0,702.0,12,7,2701,1024,,
p042-b5-t2,42,5,2,0,native_ad,,163.0,415.0,289.0,162.0,702.0,15,8,3256,1024,,
p042-b5-t2,42,5,2,1,native_ad,,441.0,550.0,495.5,162.0,702.0,15,8,3256,1024,,
p042-b5-t2,42,5,2,2,native_ad,,577.0,667.0,622.0,162.0,702.0,15,8,3256,1024,,
p042-b5-t2,42,5,2,3,organic,0,697.0,799.0,748.0,162.0,748.0,15,8,3256,1024,rso[0],div.g tF2Cxc
p042-b5-t2,42,5,2,4,organic,1,833.0,1037.0,935.0,162.0,748.0,15,8,3256,1024,rso[1],div.(no class)
p042-b5-t2,42,5,2,5,organic,2,1072.0,1153.0,1112.5,162.0,748.0,15,8,3256,1024,rso[2],div.hlcw0c
p042-b5-t2,42,5,2,6,paa,,1201.0,1256.0,1228.5,162.0,748.0,15,8,3256,1024,rso[3],"h=""paa"" div.ULSxyf"
p042-b5-t2,42,5,2,7,organic,3,1354.0,1538.0,1446.0,162.0,748.0,15,8,3256,1024,rso[4],div.g tF2Cxc
p042-b5-t2,42,5,2,8,organic,4,1540.0,1654.0,1597.0,162.0,748.0,15,8,3256,1024,rso[5],div.g tF2Cxc
p042-b5-t2,42,5,2,9,organic,5,1656.0,1872.0,1764.0,162.0,748.0,15,8,3256,1024,rso[6],div.(no class)
p042-b5-t2,42,5,2,10,organic,6,1874.0,2008.0,1941.0,162.0,748.0,15,8,3256,1024,rso[7],div.g tF2Cxc
p042-b5-t2,42,5,2,11,organic,7,2010.0,2107.0,2058.5,162.0,748.0,15,8,3256,1024,rso[8],div.hlcw0c
p042-b5-t2,42,5,2,12,native_ad,,2138.0,2207.0,2172.5,162.0,702.0,15,8,3256,1024,,
p042-b5-t2,42,5,2,13,native_ad,,2233.0,2402.0,2317.5,162.0,702.0,15,8,3256,1024,,
p042-b5-t2,42,5,2,14,native_ad,,2429.0,2578.0,2503.5,162.0,702.0,15,8,3256,1024,,
p042-b5-t3,42,5,3,0,dd_top,,158.0,437.0,297.5,162.0,749.0,11,6,3381,1024,,
p042-b5-t3,42,5,3,1,image_pack,,471.0,984.0,727.5,162.0,748.0,11,6,3381,1024,rso[0],"h=""imgs"" div.ULSxyf"
p042-b5-t3,42,5,3,2,paa,,986.0,1244.0,1115.0,162.0,748.0,11,6,3381,1024,rso[1],"h=""paa"" div.ULSxyf"
p042-b5-t3,42,5,3,3,organic,0,1246.0,1433.0,1339.5,162.0,748.0,11,6,3381,1024,rso[2],div.(no class)
p042-b5-t3,42,5,3,4,organic,1,1435.0,1746.0,1590.5,162.0,748.0,11,6,3381,1024,rso[3],div.g tF2Cxc
p042-b5-t3,42,5,3,5,organic,2,1748.0,1882.0,1815.0,162.0,748.0,11,6,3381,1024,rso[4],div.g tF2Cxc
p042-b5-t3,42,5,3,6,organic,3,1884.0,2018.0,1951.0,162.0,748.0,11,6,3381,1024,rso[5],div.(no class)
p042-b5-t3,42,5,3,7,organic,4,2020.0,2256.0,2138.0,162.0,748.0,11,6,3381,1024,rso[6],div.g tF2Cxc
p042-b5-t3,42,5,3,8,organic,5,2258.0,2392.0,2325.0,162.0,748.0,11,6,3381,1024,rso[7],div.hlcw0c
p042-b5-t3,42,5,3,9,unknown_widget,,2394.0,2535.0,2464.5,162.0,748.0,11,6,3381,1024,,
p042-b5-t3,42,5,3,10,unknown_widget,,2537.0,2791.0,2664.0,162.0,748.0,11,6,3381,1024,,
p042-b5-t4,42,5,4,0,native_ad,,163.0,292.0,227.5,162.0,702.0,18,9,3108,1024,,
p042-b5-t4,42,5,4,1,native_ad,,319.0,447.0,383.0,162.0,702.0,18,9,3108,1024,,
p042-b5-t4,42,5,4,2,native_ad,,475.0,564.0,519.5,162.0,702.0,18,9,3108,1024,,
p042-b5-t4,42,5,4,3,native_ad,,590.0,659.0,624.5,162.0,702.0,18,9,3108,1024,,
p042-b5-t4,42,5,4,4,organic,0,688.0,839.0,763.5,162.0,748.0,18,9,3108,1024,rso[0],div.g
p042-b5-t4,42,5,4,5,organic,1,873.0,955.0,914.0,162.0,748.0,18,9,3108,1024,rso[1],div.g tF2Cxc
p042-b5-t4,42,5,4,6,organic,2,986.0,1071.0,1028.5,162.0,748.0,18,9,3108,1024,rso[2],div.g tF2Cxc
p042-b5-t4,42,5,4,7,knowledge_panel,,1106.0,1187.0,1146.5,162.0,748.0,18,9,3108,1024,rso[3],"h=""comp"" div.TQc1id hSOk2e rhstc4"
p042-b5-t4,42,5,4,8,organic,3,1222.0,1303.0,1262.5,162.0,748.0,18,9,3108,1024,rso[4],div.g tF2Cxc
p042-b5-t4,42,5,4,9,organic,4,1338.0,1454.0,1396.0,162.0,748.0,18,9,3108,1024,rso[5],div.g tF2Cxc
p042-b5-t4,42,5,4,10,organic,5,1456.0,1570.0,1513.0,162.0,748.0,18,9,3108,1024,rso[6],div.g tF2Cxc
p042-b5-t4,42,5,4,11,organic,6,1572.0,1704.0,1638.0,162.0,748.0,18,9,3108,1024,rso[7],div.g tF2Cxc
p042-b5-t4,42,5,4,12,organic,7,1706.0,1827.0,1766.5,162.0,748.0,18,9,3108,1024,rso[8],div.g tF2Cxc
p042-b5-t4,42,5,4,13,organic,8,1829.0,1957.0,1893.0,162.0,748.0,18,9,3108,1024,rso[9],div.hlcw0c
p042-b5-t4,42,5,4,14,image_pack,,1959.0,2095.0,2027.0,162.0,748.0,18,9,3108,1024,rso[10],"h=""imgs"" div.ULSxyf"
p042-b5-t4,42,5,4,15,native_ad,,2135.0,2263.0,2199.0,162.0,702.0,18,9,3108,1024,,
p042-b5-t4,42,5,4,16,native_ad,,2290.0,2418.0,2354.0,162.0,702.0,18,9,3108,1024,,
p042-b5-t4,42,5,4,17,native_ad,,2446.0,2574.0,2510.0,162.0,702.0,18,9,3108,1024,,
p042-b5-t5,42,5,5,0,dd_top,,158.0,509.0,333.5,162.0,748.0,14,9,3545,1024,,
p042-b5-t5,42,5,5,1,organic,0,529.0,646.0,587.5,162.0,748.0,14,9,3545,1024,rso[0],div.g tF2Cxc
p042-b5-t5,42,5,5,2,organic,1,648.0,760.0,704.0,162.0,748.0,14,9,3545,1024,rso[1],div.g tF2Cxc
p042-b5-t5,42,5,5,3,organic,2,762.0,896.0,829.0,162.0,748.0,14,9,3545,1024,rso[2],div.g tF2Cxc
p042-b5-t5,42,5,5,4,organic,3,898.0,1021.0,959.5,162.0,748.0,14,9,3545,1024,rso[3],div.hlcw0c
p042-b5-t5,42,5,5,5,paa,,1023.0,1112.0,1067.5,162.0,748.0,14,9,3545,1024,rso[4],"h=""paa"" div.ULSxyf"
p042-b5-t5,42,5,5,6,organic,4,1114.0,1229.0,1171.5,162.0,748.0,14,9,3545,1024,rso[5],div.(no class)
p042-b5-t5,42,5,5,7,organic,5,1231.0,1485.0,1358.0,162.0,748.0,14,9,3545,1024,rso[6],div.g tF2Cxc
p042-b5-t5,42,5,5,8,organic,6,1487.0,1601.0,1544.0,162.0,748.0,14,9,3545,1024,rso[7],div.g
p042-b5-t5,42,5,5,9,organic,7,1603.0,1737.0,1670.0,162.0,748.0,14,9,3545,1024,rso[8],div.g tF2Cxc
p042-b5-t5,42,5,5,10,organic,8,1739.0,1872.0,1805.5,162.0,748.0,14,9,3545,1024,rso[9],div.hlcw0c
p042-b5-t5,42,5,5,11,native_ad,,2023.0,2131.0,2077.0,162.0,702.0,14,9,3545,1024,,
p042-b5-t5,42,5,5,12,native_ad,,2158.0,2227.0,2192.5,162.0,702.0,14,9,3545,1024,,
p042-b5-t5,42,5,5,13,native_ad,,2253.0,2322.0,2287.5,162.0,702.0,14,9,3545,1024,,
p042-b5-t6,42,5,6,0,organic,0,133.0,338.0,235.5,162.0,748.0,12,8,3153,1024,rso[0],div.hlcw0c
p042-b5-t6,42,5,6,1,image_pack,,340.0,626.0,483.0,162.0,748.0,12,8,3153,1024,rso[1],"h=""imgs"" div.ULSxyf"
p042-b5-t6,42,5,6,2,organic,1,628.0,765.0,696.5,162.0,748.0,12,8,3153,1024,rso[2],div.g tF2Cxc
